answer_id,visit_id,question_id,campaign_id,project_id,project_name,client_id,client_name,campaign_name,intervention_point_id,route_id,employee_id,employee_name,is_main_employee,workers_assigned_count,employee_active_status,employee_contract_type,employee_address_province,visit_date,visit_time,visit_status,visit_type,is_client_billable,question_name,question_category,question_order,question_is_highlighted,image_associated,question_type,answer,expected_answer,fk_visit_id_valid,fk_question_id_valid,created_at,updated_at_sys
760,129,41,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,23,17,40,Claudia,true,2,true,PART,MADRID,2026-04-12,18:00:00,INCID,,false,Indica el nº de facings de Nurofen,,8,false,false,S,2,,true,true,2026-04-10,2026-05-13
780,132,50,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,101,19,24,Sara,true,2,true,,CASTELLON,2026-01-02,12:30:00,INCID,,true,CONTACTO VISITA,1.Info,6,false,true,T,Titular disponible,,true,true,2025-12-30,2026-01-17
802,135,55,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,242,19,24,Sara,true,2,true,,CASTELLON,2026-01-14,16:30:00,INFO,V,true,Indica el nº de facings de Strepsils/Strefen,,11,false,false,S,"0, No esta expuesto",,true,true,2026-01-10,2026-05-18
806,135,49,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,242,19,24,Sara,true,2,true,,CASTELLON,2026-01-14,16:30:00,INFO,V,true,Indica el nº de facings de Gaviscon,2. Visibilidad,5,false,true,S,7,,true,true,2026-01-10,2026-05-18
823,137,48,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,155,20,9,María,true,2,true,PART,CUENCA,2026-01-30,19:15:00,INFO,,true,"En caso de hacer una mejora en Nurofen, indícalo",,4,true,false,M,Mejora planograma,,true,true,2026-01-30,2026-03-12
859,142,54,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,194,20,9,María,true,2,true,PART,CUENCA,2026-02-06,,INCID,V,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,10,false,true,S,,,true,true,2026-02-04,2026-03-23
865,143,54,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,21,19,24,Sara,true,2,true,,CASTELLON,2026-01-22,14:45:00,INCID,V,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,10,false,true,S,9,,true,true,2026-01-20,2026-02-20
869,143,49,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,21,19,24,Sara,true,2,true,,CASTELLON,2026-01-22,14:45:00,INCID,V,true,Indica el nº de facings de Gaviscon,2. Visibilidad,5,false,true,S,"0, No lo trabajan",,true,true,2026-01-20,2026-02-20
880,145,52,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,196,19,24,Sara,true,2,true,,CASTELLON,2026-02-02,08:15:00,INCID,,true,Indica el nº de facings de Nurofen,2. Visibilidad,8,false,false,T,OK,No,true,true,2026-02-02,2026-04-17
907,149,59,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,213,22,33,Laura,true,2,true,INDEF,GRANADA,2026-01-28,15:45:00,INFO,,false,Indica de qué marca,1. Visita,4,false,true,M,Gavinatura,,true,true,2026-01-23,2026-05-17
953,156,60,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,197,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-02-14,13:45:00,INCID,C,false,Núm. de personas formadas,1. Visita,5,false,false,N,5,,true,true,2026-02-11,2026-04-24
956,157,58,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,43,21,44,José,true,2,true,TEMP,BARCELONA,2026-03-29,16:15:00,INCID,,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,,false,true,M,Mejora altura,,true,true,2026-03-25,2026-05-02
958,157,56,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,43,21,44,José,true,2,true,TEMP,BARCELONA,2026-03-29,16:15:00,INCID,,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,1,true,false,S,1,No,true,true,2026-03-25,2026-05-02
970,160,60,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,244,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-03-30,,INCID,V,false,Núm. de personas formadas,1. Visita,5,false,false,N,60,,true,true,2026-03-30,2026-04-15
983,163,58,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,98,21,44,José,true,2,true,TEMP,BARCELONA,2026-01-04,09:00:00,INFO,T,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,,false,true,M,Ampliar facings,,true,true,2026-01-02,2026-03-06
1132,196,64,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,226,27,37,Javier,true,2,true,INDEF,A CORUÑA,2026-02-17,09:30:00,INCID,,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,1,false,false,M,Mejora altura,,true,true,2026-02-13,2026-03-26
1156,206,65,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,84,29,8,Carlos,true,2,true,,CASTELLÓN,2026-03-18,16:45:00,NOVIS,,true,Que producto en concreto?,1. Visita,2,false,true,T,Sin comentarios,Si,true,true,2026-03-17,2026-03-20
1167,213,64,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,146,27,37,Javier,true,2,true,INDEF,A CORUÑA,2026-04-07,,NOVIS,,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,1,false,false,M,Sacar del cajon,No,true,true,2026-04-06,2026-05-03
1180,217,65,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,2,27,37,Javier,true,2,true,INDEF,A CORUÑA,,,INFO,,false,Que producto en concreto?,1. Visita,2,false,true,T,Sin comentarios,Si,true,true,2026-01-29,2026-05-14
1207,227,90,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,154,33,40,Claudia,true,2,true,PART,MADRID,2026-02-08,09:15:00,INCID,,true,Indica tiempo de la visita (en min),1. Visita,6,false,false,N,45,,true,true,2026-02-04,2026-05-15
1222,230,87,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,44,34,16,Lucía,true,2,true,INDEF,,2026-01-22,11:15:00,INFO,V,true,Resultado de la formación,1. Visita,3,true,false,S,Farmacia cerrada,,true,true,2026-01-18,2026-05-14
1239,232,91,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,74,35,42,Lucía,true,2,true,INDEF,CUENCA,2026-02-07,,OK,V,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,7,false,false,M,Sacar del cajon,,true,true,2026-02-06,2026-04-21
1240,232,88,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,74,35,42,Lucía,true,2,true,INDEF,CUENCA,2026-02-07,,OK,V,true,Indica el nº de facings de Reflex Gel,2. Visibilidad,4,false,false,S,9,,true,true,2026-02-06,2026-04-21
1245,233,90,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,209,38,40,Claudia,true,2,true,PART,MADRID,2026-01-12,11:15:00,INCID,,true,Indica tiempo de la visita (en min),1. Visita,6,false,false,N,30,,true,true,2026-01-12,2026-01-12
1257,236,87,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,192,36,40,Claudia,true,2,true,PART,MADRID,2026-01-04,12:15:00,INFO,T,true,Resultado de la formación,1. Visita,3,true,false,S,,Si,true,true,2026-01-02,2026-03-02
1272,238,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,29,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-23,16:30:00,INCID,T,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,10 o mas,,true,true,2026-01-22,2026-04-29
1293,244,98,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,210,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-14,,INCID,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,8,No,true,true,2026-02-09,2026-03-07
1300,246,94,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,170,42,16,Lucía,true,2,true,INDEF,,2026-01-17,13:30:00,INCID,T,true,Tipo de farmacia,1. Visita,2,false,false,S,Farmacia orientada dermo,Si,true,true,2026-01-17,2026-02-07
1307,248,94,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,227,41,31,Isabel,true,2,true,PART,CASTELLON,2026-02-18,11:45:00,INCID,C,true,Tipo de farmacia,1. Visita,2,false,false,S,Farmacia con producto expuesto,No,true,true,2026-02-17,2026-02-20
1349,257,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,183,39,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-02-18,17:45:00,,V,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,"0, No tienen stock",,true,true,2026-02-16,2026-02-24
1362,260,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,194,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-09,12:30:00,INCID,,false,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,"0, No esta expuesto",Si,true,true,2026-02-08,2026-03-26
1369,262,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,79,42,16,Lucía,true,2,true,INDEF,,2026-02-07,08:15:00,INCID,V,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,"0, No tienen stock",,true,true,2026-02-06,2026-04-07
1375,263,93,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,173,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-17,11:15:00,INFO,C,true,Cargo de la persona formada,1. Visita,1,false,true,S,Auxiliar,Si,true,true,2026-01-17,2026-03-08
1395,268,95,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,20,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-17,12:00:00,INCID,,true,Nombre de la persona formada,1. Visita,3,false,false,T,Sin comentarios,No,true,true,2026-01-17,2026-04-02
1466,283,101,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,17,43,19,Isabel,true,2,true,,CANILLO,2026-02-19,09:15:00,,,true,Indica el nº de facings de Reflex Gel,2. Visibilidad,3,false,false,S,5,,true,true,2026-02-19,2026-05-08
1476,284,100,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,72,43,19,Isabel,true,2,true,,CANILLO,2026-03-24,14:15:00,INCID,,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,true,true,S,8,Si,true,true,2026-03-23,2026-03-27
1483,286,101,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,153,43,19,Isabel,true,2,true,,CANILLO,2026-01-17,18:45:00,NOVIS,T,,Indica el nº de facings de Reflex Gel,2. Visibilidad,3,false,false,S,7,,true,true,2026-01-14,2026-05-16
1525,295,100,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,23,44,19,Isabel,true,2,true,,CANILLO,2026-01-21,15:00:00,INCID,V,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,true,true,S,4,,true,true,2026-01-16,2026-04-29
1528,296,102,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,19,43,19,Isabel,true,2,true,,CANILLO,2026-01-23,16:30:00,INCID,C,true,Indica el nº de facings de Gaviscon,2. Visibilidad,4,false,false,S,8,No,true,true,2026-01-22,2026-05-17
1552,301,99,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,175,43,19,Isabel,true,2,true,,CANILLO,2026-02-10,,INCID,,false,Resultado de la formación,1. Visita,1,false,true,S,Formación OK,,true,true,2026-02-08,2026-05-08
1567,303,102,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,212,44,19,Isabel,true,2,true,,CANILLO,2026-02-15,17:30:00,INFO,V,false,Indica el nº de facings de Gaviscon,2. Visibilidad,4,false,false,S,10 o mas,,true,true,2026-02-13,2026-04-07
1570,304,104,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,67,43,19,Isabel,true,2,true,,CANILLO,2026-01-22,19:45:00,NOVIS,,false,Núm. Total de trabajadores de farmacia,1. Visita,6,true,false,T,,,true,true,2026-01-19,2026-04-07
1578,306,112,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,244,47,22,José,true,2,true,,PORTALEGRE,2026-04-05,,INCID,T,false,La farmacia quiere realizar pedido,1. Visita,6,false,true,S,No,No,true,true,2026-04-05,2026-04-12
1602,310,111,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,122,45,9,María,true,2,true,PART,CUENCA,2026-04-23,13:15:00,INFO,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,5,false,false,S,7,,true,true,2026-04-21,2026-05-10
1619,314,109,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,88,48,33,Laura,true,2,true,INDEF,GRANADA,2026-03-28,10:00:00,INCID,,false,CONTACTO VISITA,1.Info,3,true,false,T,Pendiente de confirmar,,true,true,2026-03-23,2026-04-28
1652,321,109,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,169,45,9,María,true,2,true,PART,CUENCA,2026-03-28,13:30:00,OK,V,false,CONTACTO VISITA,1.Info,3,true,false,T,Auxiliar de farmacia,,true,true,2026-03-26,2026-04-23
1675,327,110,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,242,47,22,José,true,2,true,,PORTALEGRE,2026-05-19,,INCID,T,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Mejora planograma,,true,true,2026-05-19,2026-05-19
1707,334,111,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,109,45,9,María,true,2,true,PART,CUENCA,2026-02-21,08:15:00,INCID,T,true,Indica el nº de facings de Nurofen,2. Visibilidad,5,false,false,S,5,,true,true,2026-02-21,2026-04-14
1720,337,108,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,123,45,9,María,true,2,true,PART,CUENCA,2026-03-19,08:00:00,INCID,,,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,2,false,false,M,Segundo espacio,No,true,true,2026-03-14,2026-05-08
1754,345,116,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,129,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-07,16:45:00,INCID,V,false,OBSERV VISITA,1.Info,4,false,true,T,Pendiente de confirmar,,true,true,2026-04-02,2026-04-14
1841,362,118,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,48,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-09,16:15:00,OK,,false,Indica tiempo de la formación (en min),,6,false,false,N,90,,true,true,2026-04-05,2026-04-28
1847,362,116,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,48,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-09,16:15:00,OK,,false,OBSERV VISITA,1.Info,4,false,true,T,Titular disponible,,true,true,2026-04-05,2026-04-28
1860,365,113,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,166,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-20,,INCID,C,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,1,false,true,S,"0, No esta expuesto",,true,true,2026-04-16,2026-04-28
1866,366,116,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,13,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-02-11,17:45:00,INCID,C,true,OBSERV VISITA,1.Info,4,false,true,T,Pendiente de confirmar,,true,true,2026-02-11,2026-03-22
1878,368,115,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,104,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-02,,INCID,C,false,Núm. de personas formadas,1. Visita,3,false,false,N,10,,true,true,2026-05-01,2026-05-03
1880,369,117,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,178,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-01-21,15:45:00,INCID,C,true,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,5,true,false,S,Si,,true,true,2026-01-19,2026-04-09
1938,378,117,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,27,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-24,09:45:00,OK,C,false,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,5,true,false,S,"No, rechazan la instalación",,true,true,2026-04-22,2026-05-02
1954,381,126,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,124,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-10,,INFO,,true,Núm. de personas formadas,1. Visita,6,false,false,N,2,,true,true,2026-02-08,2026-02-26
1983,385,126,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,16,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-06,09:00:00,INCID,V,true,Núm. de personas formadas,1. Visita,6,false,false,N,1,,true,true,2026-02-03,2026-04-22
1991,387,125,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,6,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-12,,NOVIS,C,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,5,false,false,T,OK,No,true,true,2026-02-12,2026-05-13
1994,388,122,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,73,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-29,,,C,false,Tipo de farmacia,1. Visita,2,true,false,T,,,true,true,2026-01-28,2026-03-25
2020,393,121,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,155,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-19,12:00:00,INFO,V,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",,1,false,true,M,Ampliar facings,No,true,true,2026-02-18,2026-03-09
2032,395,124,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,82,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-06,15:00:00,INCID,,false,HORARIO,1.Info,4,false,false,T,,,true,true,2026-01-05,2026-04-03
2038,396,127,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,71,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-22,16:15:00,INCID,,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,7,false,true,S,2,,true,true,2026-02-19,2026-04-29
2072,404,124,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,139,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-18,14:30:00,INCID,T,true,HORARIO,1.Info,4,false,false,T,Titular disponible,,true,true,2026-01-17,2026-03-31
2098,409,145,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,67,59,15,Miguel,true,2,true,INDEF,LUGO,2026-04-13,15:00:00,INCID,V,false,OBSERV VISITA,1.Info,9,true,true,T,Titular disponible,,true,true,2026-04-13,2026-05-05
2103,410,140,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,191,60,4,Elena,true,2,true,TEMP,CASTELLON,2026-04-28,08:00:00,INCID,V,,La farmacia quiere realizar pedido,1. Visita,4,false,false,S,No,,true,true,2026-04-27,2026-05-16
2113,411,143,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,1,58,33,Laura,true,2,true,INDEF,GRANADA,2026-02-12,,INCID,T,false,CONTACTO VISITA,1.Info,7,false,false,T,OK,No,true,true,2026-02-08,2026-05-01
2167,418,139,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,86,60,4,Elena,true,2,true,TEMP,CASTELLON,2026-03-27,09:15:00,INFO,,true,Indica el nº de facings de Gaviscon,2. Visibilidad,3,false,false,S,"0, No tienen stock",,true,true,2026-03-27,2026-04-10
2176,419,139,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,62,59,15,Miguel,true,2,true,INDEF,LUGO,2026-05-15,13:30:00,INCID,,true,Indica el nº de facings de Gaviscon,2. Visibilidad,3,false,false,S,9,Si,true,true,2026-05-11,2026-05-16
2212,424,145,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,14,56,43,Ana,true,2,true,PART,VALLADOLID,2026-05-18,08:00:00,INCID,C,true,OBSERV VISITA,1.Info,9,true,true,T,Farmacéutico adjunto,,true,true,2026-05-17,2026-05-18
2213,424,143,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,14,56,43,Ana,true,2,true,PART,VALLADOLID,2026-05-18,08:00:00,INCID,C,true,CONTACTO VISITA,1.Info,7,false,false,T,OK,Si,true,true,2026-05-17,2026-05-18
2250,430,142,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,100,59,15,Miguel,true,2,true,INDEF,LUGO,2026-04-17,08:00:00,INCID,,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,true,S,"0, No tienen stock",,true,true,2026-04-17,2026-05-11
2251,430,137,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,100,59,15,Miguel,true,2,true,INDEF,LUGO,2026-04-17,08:00:00,INCID,,true,,1.Info,,false,false,T,Sin comentarios,,true,true,2026-04-17,2026-05-11
2268,432,144,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,51,58,33,Laura,true,2,true,INDEF,GRANADA,2026-03-19,08:30:00,INCID,,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,8,false,true,M,Ampliar facings,Si,true,true,2026-03-16,2026-03-27
